V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
2.013690651,-0.108723403,-1.007692518,0.323576952,-0.145681677,-0.946591485,0.071817474,-0.184334574,0.300602104,0.247124256,1.012664124,1.069905637,-0.202713988,0.510456622,-0.64914997,0.071739177,-0.495477159,-0.384451218,0.4017926,-0.227992901,-0.233648602,-0.582756694,0.341730226,0.072899686,-0.346355548,0.173302087,-0.075416666,-0.069613054,0
-1.751037403,-0.824408202,-0.317840213,-1.535541293,-3.39921307,0.524593965,0.752925732,0.215577569,-2.458609307,0.457774662,-1.341767238,-0.814036216,1.224902579,-0.15324046,0.259557186,-0.393998758,0.96483538,0.34732513,0.887223935,-0.813890305,-0.162594952,0.209949283,-0.397838796,-0.020574011,-0.257255649,0.014009551,0.191329839,-0.428176041,0
1.975827791,-0.798222685,-0.460681294,0.546490952,-0.78726581,0.114546366,-0.87940649,0.059924242,-0.389078403,1.154857499,0.214814893,0.734177461,0.632874372,-0.070870699,-0.430672939,-1.078541883,-0.715390353,2.18618696,-1.138163298,-0.556095155,0.046250727,0.744843797,0.010721994,-0.409859858,0.01852568,-0.373542082,0.072527429,-0.038876802,0
0.248146611,1.063413064,-1.330386973,-0.428599208,0.613820119,-1.04805598,0.460355896,0.254581519,-0.185734769,-1.077974086,-0.793470852,-0.4826461,-0.470147421,-0.626724188,0.359564921,0.67848442,0.525156806,0.52280531,-0.841846662,-0.314654698,0.293433327,0.760010131,0.02579947,0.607186172,-0.630533899,0.488827571,-0.114433843,-0.028319469,0
-2.143056229,2.165257577,0.989405103,-0.370818295,-0.632358215,-1.049210837,1.081681096,-0.285759717,1.200374905,2.235664277,0.175254627,-0.040283472,-0.108178604,-0.635452919,1.007051119,-0.135968679,-0.486129129,-0.6119143,-0.311683322,1.005579501,-0.563298039,-0.628895673,-0.006708704,0.670755034,0.063432279,0.001592668,0.411084568,-0.146380537,0
-0.665707327,0.880651098,1.631659835,1.490867762,-0.207651012,1.333355132,-0.24600574,0.777946776,0.27413778,-0.855527323,-1.934059724,1.013816082,0.924626948,-0.691531525,-1.48976916,-1.315508893,0.949006056,-0.85692947,1.600914153,-0.031331808,-0.2980481,-0.45223183,-0.0503045,-0.739411759,-0.217362288,-0.38662264,0.115281347,0.087062531,0
1.104875711,-1.206993078,1.184273811,-0.170757336,-1.949122848,-0.499567385,-1.018540865,0.047796097,0.22083504,0.353394962,-0.651367091,-0.553422636,-0.792527931,-0.710950513,-0.601390237,0.696023165,0.859280506,-1.528017331,0.761772101,0.21067331,0.081064684,0.119335393,-0.040061135,0.737466412,0.27230341,-0.273903455,0.028342056,0.046104878,0
-0.749629401,-4.809734616,-0.596066698,-0.314203866,-2.81985021,0.005812563,0.304219054,-0.25331235,-1.713989204,0.943667312,0.782584411,-0.257852269,-0.252530408,-0.070093753,-1.048299665,-0.451228139,0.725397858,0.379600406,0.111252446,1.927050696,0.283731766,-1.296784596,-0.895421284,0.336380379,-0.142649853,-0.467339072,-0.176833951,0.208861879,0
-1.70682797,1.216242942,0.114310466,1.084034602,-0.653120995,-0.559664155,0.911121974,0.61582061,-1.182435808,-0.560807242,-0.086479725,0.66680113,0.481396555,1.041917425,0.995010201,-0.56663672,0.598662292,-0.924061119,0.198352389,-0.103909968,-0.12504768,-0.442741525,0.474037749,0.364532479,-0.270391463,-0.623669555,0.166096692,-0.121757312,0
-9.64E-05,0.424198801,1.972867261,1.50185392,0.27286725,1.325999862,0.116261069,0.144408796,0.715647273,-0.332611716,-1.646583046,0.852462888,0.916456615,-1.267053682,-1.407725808,-1.470700044,0.658491439,-0.966701507,1.532235664,0.113215865,-0.428436375,-0.512797518,-0.131283072,-0.740967532,-0.109394425,-0.401996847,-0.022317372,-0.20584802,0
1.255641375,0.327693935,0.298430174,0.697195175,-0.404280862,-1.081899367,0.062537128,-0.183395222,0.087126085,-0.272155904,-0.127509942,0.043031024,-0.135125841,-0.215597782,1.1335711,0.495434908,0.015434274,-0.254916048,-0.196101887,-0.103499197,-0.291626669,-0.859556552,0.133538055,0.335494785,0.203784109,0.095592088,-0.025469528,0.030083126,0
-1.454004967,-0.99023024,0.246639548,-1.711267049,1.027934836,4.328547644,1.796911403,0.638902546,-0.379911657,-1.128130996,-0.184653027,-0.495404438,0.034252053,-0.115443291,1.044763172,1.04434129,-1.353288271,0.533436917,-0.429852832,1.239532361,0.148312536,-0.544439803,0.89748241,0.954167237,0.462683437,0.333244028,-0.344787935,-0.128890621,0
-1.632328895,1.842518057,2.657462242,0.640792207,0.237113184,0.411835073,0.61385701,-2.677507624,2.462120304,1.837891263,1.78293879,-2.078721039,2.725942398,-0.079082109,1.082642965,-0.830739261,0.291485284,-0.33947876,-0.47734194,0.503925637,1.060750672,-0.458138121,-0.014265304,0.29839252,0.21842086,-0.543628284,-0.567761052,-0.813953909,0
-0.179625828,0.73205572,1.359148319,0.266133178,0.221446129,-0.689302575,0.992110459,-0.349036013,-0.568149782,-0.115943592,0.208147372,-0.11475313,-0.181459531,0.253149449,1.418251435,-0.979649844,0.422291743,-0.793417565,0.658170806,0.154031923,0.06345192,0.395375507,-0.066565081,0.454017707,-0.484446462,0.643870213,-0.070686483,-0.086574608,0
2.103329738,-0.004435864,-1.448709938,0.332912367,0.307489826,-0.743323611,-0.010634699,-0.292548815,2.228408032,-0.435861091,-0.240264092,-2.912399493,0.607992849,2.119135033,0.308292919,-0.158982132,0.144858405,0.61694125,-0.273518734,-0.333796315,0.082396376,0.578967827,0.004318417,0.404919599,0.328263756,-0.471566453,-0.030936955,-0.058603342,0
-0.029650504,-2.658656621,-0.916255494,-0.465318157,-0.44486456,1.53772075,0.25874453,0.25361871,-1.398072512,0.38167576,1.899551377,0.87765055,0.374892326,0.660669653,1.185849668,-2.355155986,0.899763519,-0.504214124,-2.013530454,0.716443297,0.095607957,-0.577788524,-0.44208226,-1.27015147,-0.216925326,1.07280817,-0.129486607,0.084982946,0
-0.560203395,-0.386773478,-1.382682081,-1.553407935,4.00526088,2.661359186,-0.11949665,0.853787745,-0.192908318,-0.54740063,-0.245976734,-0.018007986,-0.272482207,0.680463194,0.656797733,-0.34235801,-0.703038772,0.025694233,-0.508886774,0.091244666,0.471428551,1.092429867,0.016356262,0.733351072,-0.566403342,-0.26466178,0.219089141,0.249692908,0
-2.843294308,-1.779524134,3.007061447,3.262774908,2.686766031,-0.703574049,-2.170584417,0.134784083,1.130516516,0.903954109,2.162009473,-1.655292043,1.701155088,0.920723351,-1.094008205,0.039115423,0.556226723,0.133817089,-0.161095119,-0.976605686,-0.366194596,0.18024574,-0.880262529,0.299513732,-0.754976227,-0.059395101,0.300786508,-0.227857888,0
-0.959006126,-0.625112491,3.083696276,1.187890801,-1.29671355,1.319790183,-0.029078987,0.384802592,1.332190332,-0.695499435,-1.467732402,-0.740897661,-2.186302047,-0.929345968,-0.616033694,-1.22648791,1.099905293,-0.247470061,1.212020917,0.43859173,0.035482196,0.339550989,0.134845888,0.089262794,0.105698269,0.668371529,-0.106105966,-0.129665165,0
1.211773323,0.527223817,-0.737054046,0.992311797,0.657861766,0.021609597,0.041610432,0.155361713,-0.136021415,-0.524731191,1.090645121,-0.185981617,-1.062185754,-0.954317141,0.819402828,0.802147764,0.66716968,1.050351212,-0.360795141,-0.157895843,-0.05742345,-0.140641329,-0.200974504,-1.008809498,0.668258437,-0.257923468,0.039914495,0.032873466,0
1.947227656,-0.069610121,-2.35562263,-0.135397237,1.548982416,0.808124298,0.373990512,0.134647246,-0.053577452,0.067931758,1.355245584,1.073671181,-0.112571548,1.042446451,0.588960688,-1.184479389,0.142486932,-1.258630593,-0.695496948,-0.282221616,0.222862664,0.800241579,0.045484369,-0.700093049,0.230838623,-0.097444063,-0.012580787,-0.086925755,0
-3.091999159,-1.686752001,-0.089099542,-0.107104772,-3.218276306,1.424509603,-0.079248664,1.074974706,-0.603826942,-0.087792518,0.229884468,-0.471545822,-1.298588127,0.133590635,-0.583260225,1.101423332,1.217793528,-0.881817763,1.80797129,-0.898396577,-0.063846431,0.392704081,0.175147455,-0.237648385,-0.157157426,-0.171131501,-0.118858743,-1.275950613,0
-2.171641154,-1.956857503,2.569603498,-1.064534621,0.021422004,-1.677171216,-0.970714352,0.073583817,-0.499927054,-0.01321685,-0.324782764,-0.553404197,0.058958182,-0.878071949,-0.265997881,1.266842087,0.181717684,-1.073251698,-0.267552754,-0.101523594,0.36550189,1.27222792,0.939225993,0.934088641,0.393411849,-0.204435168,0.083848174,0.093749353,0
1.836098708,-1.059700202,-0.381879208,0.614265998,-0.930142452,0.369290203,-0.961348195,0.166758178,-0.24050381,1.094052073,0.357000103,0.656065645,0.196266977,-0.08422776,-0.565309572,-1.070577743,-0.594110067,2.157458585,-1.119945467,-0.432906634,-0.019647319,0.3596602,0.110172101,0.724750973,-0.150486364,-0.549902253,0.059630444,-0.013595124,0
1.249108675,-0.83278477,0.571217283,0.394815293,-0.791744108,1.019815544,-1.158296823,0.381367781,0.053829262,0.726017342,-2.311304824,-1.401789505,-1.378002512,-0.063275961,1.00773965,-1.006424628,-0.279534966,1.80530641,-1.078005181,-0.567982637,-0.299878453,-0.370213741,-0.16359395,-1.408119311,0.426024876,-0.121874361,0.087423206,0.026178415,0
0.859153681,-2.050248384,0.332100294,-1.149108644,-2.0657836,-0.705228646,-0.729880175,-0.087153438,-1.953005886,1.478790073,1.26707639,-0.719734854,-0.814515432,0.216443651,0.120961783,-0.032866677,0.376063408,0.40629432,-0.030810436,0.221591719,-0.218156858,-1.085271227,-0.028866755,0.460638572,-0.093246682,-0.539085358,-0.0341805,0.070902661,0
1.018093978,-1.595223092,0.022287701,-2.711201773,-1.297139288,-0.225288172,-0.610493599,-0.001522674,0.793222636,-0.770811107,1.237089506,1.720486101,0.885768617,0.003426248,0.807680999,-2.614377871,0.241977387,1.533051012,0.421512479,-0.124219664,-0.185878877,-0.12707063,-0.231308329,-0.271500442,0.521394915,-0.721957451,0.092634121,0.044857097,0
1.126974614,0.064357879,0.396316582,1.137574583,-0.112119249,0.278071913,-0.179862036,0.237249179,0.15693259,0.104810001,0.835214586,0.449876895,-1.225738034,0.544531471,-0.118822781,-0.062717238,-0.235874573,-0.176555885,-0.066240553,-0.215763167,-0.159668908,-0.419404748,0.003348904,-0.349319521,0.425269115,-0.462394194,0.031079732,0.008161704,0
2.067063623,-1.082403811,-0.019521536,-0.555745815,-1.288911429,-0.002634121,-1.342491297,-0.001355261,0.159980981,0.804583154,-1.430268158,0.317544231,1.994626013,-0.716411107,1.266431961,-0.299366059,-0.999537652,1.881333069,-1.140529635,-0.387490886,-0.135614994,0.160039028,0.208703716,-0.683824348,-0.593652097,0.637905192,0.020972469,-0.027877892,0
1.20482114,-1.01689615,0.929392386,-0.673023771,-1.419365181,0.042043262,-1.082935234,-0.001581871,-0.346806693,0.54567311,-1.134503152,0.190407359,1.892361031,-0.668971212,1.446898928,-0.417116775,-0.726376241,1.769349803,-0.899332638,-0.146209307,-0.147050806,-0.063738618,-0.12583319,-0.379541799,0.075499037,1.152412071,-0.01326317,0.038148391,0
-0.219507035,0.585442086,1.594538818,-1.186916235,0.128866893,-0.895554453,0.871803297,-0.279843316,-0.076975101,-0.671254763,0.164107808,0.181742389,0.075928843,-0.136075438,0.614722788,0.01870019,-0.350339513,-1.048815075,-1.158429086,-0.104933891,-0.026866663,0.087775041,-0.055551461,0.448730605,-0.412888182,0.729480629,-0.201127699,-0.197493907,0
-4.548246308,2.877317144,0.469249459,0.634124755,-1.997924779,2.763260713,-3.094465439,-6.667526911,0.455507897,0.161781702,0.335037421,0.814978719,-1.417522389,0.940388839,0.425979776,0.33252639,0.797519542,0.832258978,0.469236139,-2.311153516,7.718726104,-2.289211081,0.987428308,-0.452513394,0.347413738,-0.185716902,0.011698475,-0.080143282,0
1.217849283,-0.776928594,0.099732067,-0.488723978,-1.158347729,-1.126548624,-0.242581342,-0.26771555,-0.825242327,0.67709624,-0.638184648,-0.597885774,-0.49409465,0.335516396,0.946336225,-1.280477327,0.033972152,0.990245511,-0.784457099,-0.331741901,-0.3378644,-0.744680194,-0.030150729,0.410900346,0.212727318,1.032414993,-0.089214442,0.019891963,0
-0.755828691,-0.053100333,2.418136276,-0.334063843,0.244041295,0.821922913,-0.489972223,0.37843527,0.812408185,-1.28871498,0.866650861,1.074178589,0.843740033,-2.609981246,-1.27576064,0.681759681,0.35806785,1.098869304,-0.123356299,0.256769288,0.088172581,0.576228371,-0.328886595,0.687035313,0.448322531,0.63007955,-0.190172076,-0.235547096,0
-0.506923172,0.859947272,1.892275666,3.413025566,0.086726806,0.770738346,0.471805443,0.391693495,-1.565852982,1.041168786,0.219761918,-0.780009266,-1.758901314,0.495673395,-0.669270746,1.020148924,-0.67704855,0.490282467,-0.341334337,0.045597841,-0.045043754,-0.451734292,0.354735286,-0.123384369,-1.001587852,-0.314497422,0.151773889,0.195574209,0
-0.801247993,0.510782927,2.631926295,-0.267931305,-0.031723792,-0.118188595,-0.073277515,0.023958511,1.302024587,-1.274191697,0.05268033,-2.027925718,3.04522875,0.7856795,-0.06447793,0.370838841,0.163188007,0.419055053,0.050756193,0.159122546,-0.084003106,0.037330435,-0.265045133,-0.100641911,0.187621726,0.651374178,-0.001070262,0.067624024,0
2.087232513,-0.833881241,-1.214611326,-0.744420027,-0.708427117,-0.344287932,-1.145230637,0.171465672,0.004879852,0.276685781,1.173855329,-0.842661762,-1.327779585,-1.632416809,-0.123592528,1.88786257,1.249391335,0.156225848,0.428956891,-0.020187177,0.278404848,0.751862586,0.151777617,0.566311515,-0.229532058,-0.133662611,0.0134895,-0.017184315,0
-2.53537187,-1.685791564,2.648676197,2.206813073,1.131095563,0.082914985,-0.487508165,0.590724279,-0.314799178,-0.231119825,-0.276613706,0.400290029,-0.696165548,-0.492322735,-2.606454344,0.492084816,-0.533668259,0.582901992,-0.677547409,0.754326377,0.371062578,0.345175068,0.337787166,0.003786387,0.786121009,0.126583429,-0.080758909,0.106584348,0
1.231704809,-0.085339774,0.4813388,-0.248952163,-0.524689401,-0.48881403,-0.247639958,-0.042093912,0.04843485,-0.072076471,1.300468115,1.182401467,0.816333997,0.169020197,0.499417938,0.667022363,-0.77398354,0.09968052,0.43144077,0.036021548,-0.085555167,-0.271673853,0.020991041,0.086213993,0.149191382,0.903091707,-0.073504588,0.00039125,0
-0.814711235,1.36774433,-0.958325849,-0.824682237,0.634515161,-1.49541129,0.936611667,-0.077280664,-0.191003583,-1.060354965,-0.782654581,0.174397245,0.320090322,-0.963935481,-0.692976586,0.508571012,0.476321477,-0.281138258,-0.740555935,-0.395041556,-0.109825061,-0.553726491,-0.132533365,-0.180932402,0.057277706,0.32349668,-0.758870116,-0.124013545,0
1.145100297,-0.681709304,1.664002103,0.005181688,-1.74683126,0.005544088,-1.302341888,0.364914504,1.340529021,-0.219073967,0.922965121,0.635122899,-1.008750438,-0.363941383,-0.308745674,0.539491016,-0.214354392,0.485296221,0.331067874,-0.107296122,0.157295853,0.636605939,-0.002374402,0.650327779,-0.000531445,1.531134678,-0.044352588,0.005225664,0
-0.962326812,0.989462045,-0.408064803,-2.553943115,2.104746422,3.118299331,-0.078180374,0.990144529,0.543046581,0.323403815,-0.16821054,-0.164190198,-0.067694077,-0.147591699,0.74831086,0.912401227,-1.21747048,0.026187835,-0.480262738,0.518510438,-0.248361815,-0.630485113,-0.030215006,1.018761898,0.057212209,0.751934096,0.493652951,0.239574897,0
1.425077733,-0.332810705,0.15204,-0.590463042,-0.986678132,-1.557543508,-0.182943917,-0.299868178,-0.94269065,0.681013312,-0.067641963,-1.072830481,-1.186903894,0.353293334,0.587021402,0.844850175,0.573021098,-1.867995264,0.683027462,-0.041790455,-0.166604564,-0.656602228,0.157738071,0.66642664,0.325564041,-0.499240233,-0.026284135,0.011530867,0
1.277710673,0.217964849,0.199439365,0.305130098,0.02744737,-0.183042221,-0.024713638,-0.034773272,-0.23636418,0.089554515,0.831863138,1.060750754,0.893296779,0.282960733,0.334859566,0.715857934,-1.003907272,0.158959619,0.47894473,-0.024030565,-0.254678885,-0.741257817,0.016422066,-0.48808408,0.315534253,0.126759235,-0.030399788,0.001413996,0
-1.510663261,0.889878565,-0.66225214,-2.488034138,0.553239366,-1.138867854,0.712475315,0.309973278,0.572670768,-0.41322474,0.033461442,0.779853921,-0.481202056,0.40249226,-1.800843196,0.428786976,-0.911223541,-0.253414967,-0.308408059,-0.241928835,-0.243636142,-0.335967324,0.308436797,-0.47997318,-0.518130418,0.358880073,0.387105634,0.228632984,0
-4.450376987,-2.216496288,-1.202130124,0.171043579,-4.385583182,1.716840296,2.751333221,0.512019736,0.560942159,-1.245401731,0.023061366,0.569890058,-0.574715508,0.141511703,-1.308219522,1.291842074,-0.328859956,0.264812786,0.345851552,-1.606297908,-0.568436285,0.007971496,0.915992415,0.172483848,-0.641747503,0.681965296,0.643529856,-1.350558932,0
0.820789592,-0.895376099,0.944445019,-0.01084494,-0.435846678,1.993099637,-0.994832524,0.790100242,0.952030729,-0.506627898,1.825859337,1.525288926,-0.390195849,-0.175623067,0.120033234,-1.168767766,1.112826473,-2.044285434,-0.820531801,-0.048386099,-0.014659024,0.13446291,0.12399448,-0.946159747,-0.246620262,1.045867591,0.016798892,0.003361156,0
1.046798089,0.0302492,1.591625711,2.948050516,-0.867993801,0.652749758,-0.734797486,0.368734254,0.558369923,0.36388849,-0.986632258,0.081515281,-1.026184558,-0.511991703,-1.168068085,-0.318815517,0.447702741,-0.763975198,-1.041617122,-0.283482366,0.060279245,0.529165154,-0.048790139,0.433496443,0.473212923,0.225212059,0.060267548,0.025084402,0
-1.058559401,1.460606724,1.527337954,3.391235658,-2.061239529,3.236678325,-2.360479603,-5.381450785,-0.014041816,0.206451133,-0.083226165,1.551911934,-0.054143089,-0.305815444,-2.141362219,-0.193421544,0.766369235,0.298563703,1.429842917,-0.084460827,1.567254135,-0.635585549,0.220406442,0.006063944,0.583113824,0.33488251,0.485396753,0.214800943,0
-0.092839925,-0.021112589,-0.575743563,0.035550081,-0.563876363,0.149811657,0.530512729,0.442502339,0.766137939,-0.941162358,-2.078153561,-0.086174504,-0.876154554,-0.055717328,-1.755023458,-0.359484967,0.085060951,0.00417769,-0.14047906,-0.018495022,0.43887246,1.178446488,0.344496968,0.71707255,-0.336195436,0.474707925,-0.142709823,-0.041630522,0
1.385058991,-1.17924428,-0.784207671,1.28354005,-0.447638696,0.580909298,-0.308544983,0.254746544,0.859552777,0.223006129,0.222948639,0.197129666,-1.317214338,0.490542016,0.046421069,0.75285608,-0.929132652,0.66463296,-0.163649238,0.275586166,0.011918603,-0.615503552,0.118120355,0.191243524,-0.50309452,-0.989852048,-0.010945909,0.014581509,0
1.956965944,0.071911399,-1.741215578,1.221967224,0.599957455,-0.632080423,0.556289075,-0.247037072,-0.008021277,0.420883044,0.398582627,0.798453078,-0.48709288,0.756884242,-1.169630343,-0.434220893,-0.484485478,-0.027832965,0.182474507,-0.238427081,0.093969571,0.395611002,-0.076082747,-0.394108586,0.455134258,-0.488745238,-0.025286385,-0.071296896,0
0.306363915,0.321566659,1.102072286,-0.423292566,-0.593002602,-0.644413571,-0.015655114,0.012285767,0.314932614,-0.236118519,-0.874794134,-0.66434416,-0.665294031,0.114747525,1.49909441,0.452570968,-0.327373228,0.117615579,0.809016159,-0.013998976,0.020024584,0.052939303,0.277396339,0.074197741,-1.667488425,1.124058093,0.11216326,0.16260655,0
1.090328994,-1.301439882,1.394528345,-0.275027361,-1.858959728,0.322593344,-1.355078191,0.270165399,0.20041331,0.422423567,0.698528788,0.649365378,0.156269531,-1.039985865,-1.831317021,0.824407884,0.5598785,-0.938001437,1.220658247,0.259417395,0.201841395,0.627683842,-0.156326201,0.407801953,0.385903456,-0.147002739,0.053418202,0.033839943,0
-0.411467946,0.56817867,1.565011538,-1.508339573,0.061680218,-0.570435298,0.706506093,-0.217819666,0.575521076,0.286748005,0.89314866,-0.386656395,-1.560008551,-0.098432748,0.076906644,0.825169612,-1.196052662,0.340909728,-0.35800934,0.201178105,-0.228358226,-0.29816208,-0.135984797,-0.005456858,-0.29336643,0.678622104,-0.058697197,-0.336209884,0
-0.504974271,-0.420879227,-0.340171649,0.583828429,-0.65550488,0.643056464,1.663675209,-0.101535518,0.39265171,-0.276398316,-0.127994461,0.258597704,-1.058933342,0.232218203,-1.381769306,0.412238991,-0.943487426,0.311337674,-0.007054248,-0.389675979,-0.15279317,-0.232898923,0.687923339,-0.557629567,-2.269095415,-1.407689484,0.536077354,0.236476146,0
2.284169037,-0.59073481,-1.734174051,-1.158332604,0.116743319,-0.58452746,-0.263633991,-0.386956526,-0.742329517,0.826014292,-0.988983884,-0.030841162,1.962036963,-0.349225811,0.24322001,1.035295563,-0.22122758,-1.238855328,0.686433152,0.124652529,0.400441471,1.220804281,-0.08395594,0.189027924,0.370322117,0.070075426,-0.034509202,-0.061934421,0
1.182464623,-0.677558156,-0.034176462,-0.29584047,-1.02772091,-1.057144849,-0.35355359,-0.19622932,-0.560313714,0.089750333,-0.2306384,-0.873256875,-0.457996402,-1.231261052,0.13066522,1.147462903,1.341482109,-1.168019925,0.636359149,0.272459733,-0.022094143,-0.306446643,-0.098577223,0.315371224,0.420329573,-0.311172032,-0.001454865,0.055583061,0
-1.201556976,0.032527857,1.223281928,-2.560990196,-0.058907567,-1.105227467,2.188690026,-1.003345708,0.900660801,-1.432492713,-0.157921233,0.752545022,0.760316415,-0.622251554,-0.0011755,-0.949753669,-0.422814114,-0.595268419,0.239731276,-0.136069089,-0.137443237,0.273027777,-0.590584224,0.515580577,0.838477483,-0.114729111,-0.436630207,-0.422010419,0
-0.44896136,0.896683925,2.341583958,2.88889492,0.303900899,0.442783003,0.462224813,-0.00278383,-0.817467398,0.677712036,-1.452309277,-1.241153862,-1.353540459,-0.055669899,0.381573125,-0.351345548,0.224129084,0.008437244,1.472806356,0.19949672,-0.30786023,-0.710538322,-0.208559234,-0.167136124,0.077391085,0.111676786,-0.085531546,-0.137061694,0
-2.317567015,-1.082765274,2.146446468,3.720935457,-1.025348076,0.864182053,1.240860948,-0.561119908,0.602608483,1.442948508,-0.894250156,-0.705828261,-0.866328706,-1.295811749,-0.418592156,-0.789754337,0.388553419,-0.006867467,1.244781356,-0.458079971,-0.228683041,1.020373779,0.838996086,0.761119474,-0.168963365,0.247108448,-1.205490895,0.036180327,0
2.295087071,-0.444552758,-2.579479902,-0.951216344,0.39369623,-1.504390479,0.463279831,-0.630503654,-1.072338485,0.930617054,-0.767252932,-0.708281534,-0.035407717,0.415308425,-0.499061925,0.095394594,0.511186848,-1.719390692,0.776516911,-0.024373292,0.474183387,1.407488081,-0.207056267,0.837245996,0.788808535,0.265908241,-0.101645566,-0.084909984,0
-1.395817195,0.007771267,2.043463798,-0.748526202,0.428032285,-0.106903751,0.141828662,0.15065611,1.325703759,-1.228512235,1.86868404,-1.858447227,0.808616066,1.363956668,-1.958835978,-0.30645156,0.756880703,-0.240307717,-0.280326472,-0.203558047,-0.137556005,-0.077725509,-0.313651037,0.043489962,0.306634529,0.994783547,-0.158275527,0.039914958,0
1.926017607,-0.143649686,-0.418471131,1.239030005,-0.226994152,-0.052960269,-0.391507254,0.06033093,0.871699235,0.146514449,-0.947028118,0.279522256,-0.091701692,0.05406816,0.531551148,0.334330126,-0.623615559,-0.228064811,-0.46211848,-0.210096907,-0.211661464,-0.569883161,0.411211462,0.587603596,-0.385891674,-1.009518072,0.047152519,-0.016512694,0
1.336224012,0.483408471,-0.463095108,0.909769183,0.450218633,-0.712506983,0.537893061,-0.305074565,-0.229651918,0.045128797,-1.10277665,-0.031341988,0.198553389,0.502540295,0.737272895,0.025081426,-0.620784758,-0.103385472,0.062899059,-0.124567534,-0.051620661,-0.083358337,-0.249610225,-0.43303043,0.966553466,-0.244565536,-0.008657559,0.002556739,0
-0.594191393,1.26110236,1.019351948,-0.127560101,0.389109133,-0.321628341,0.639489033,0.076750949,-0.24263448,-0.257767977,-0.221444303,0.107136313,0.557270364,-0.57233163,1.144503554,0.156012988,0.124145883,-0.53474363,-0.345012554,0.241405841,-0.28739518,-0.628413295,-0.008046419,-0.330877055,-0.116557509,0.127947009,0.373076992,0.150357935,0
1.199277668,0.365737836,0.428155251,0.617732707,-0.342609669,-0.845869259,0.041919491,-0.114616737,-0.360599588,-0.137369319,1.948868194,1.410297427,0.894622281,-0.235688937,0.292096329,0.578699331,-0.227218792,0.03313026,0.009131636,-0.025317734,-0.213354871,-0.615516879,0.132390788,0.517044673,0.185487336,0.061686036,-0.021503871,0.024434217,0
-0.736359472,1.161796481,0.910777732,-0.403018892,1.244332328,-0.388746476,1.279532254,-0.072654002,-0.708637171,-0.812983546,-1.453654834,-0.871416604,-0.910064061,0.492405011,0.089845238,0.284338271,-0.920264038,0.325186247,-1.022970884,-0.198882392,0.220885078,0.5273655,-0.666312407,0.455647105,1.221657379,-0.402069437,0.000914136,0.046615281,0
-3.140427604,2.404931568,-0.522374091,-0.360447171,-0.448888887,-0.145911641,-0.078870653,0.972836908,-0.268082966,0.214655324,-1.419160635,-0.256207378,-0.395607601,0.932434037,1.037324929,0.111713162,0.205899874,-0.3853261,0.076464856,-0.437300796,0.097194335,-0.202414245,-0.151241053,-0.757109175,0.603079691,0.405754527,-1.213864687,0.019321986,0
2.064473031,0.190565949,-1.683179868,0.410396165,0.485703269,-0.796323901,0.210218638,-0.244482137,0.405022239,-0.403441967,-0.399546566,0.47576208,0.622918323,-0.950035792,0.188725368,0.224379535,0.506092483,-0.473812329,-0.03182287,-0.126247089,-0.350538695,-0.870382924,0.342461429,0.524075571,-0.257237269,0.173391854,-0.055829388,-0.029516742,0
-1.325993109,0.729487905,2.144008986,0.834446882,-0.197568899,-0.290952609,0.293547548,0.032459257,-0.492597874,0.210305524,1.400282191,0.460007885,-0.131388838,0.162511183,0.811137641,0.069225254,-0.494627382,0.896285061,0.538456605,0.009164621,0.254824562,0.868200147,-0.551497664,0.569649653,0.282244703,-0.214566029,-0.560535281,-0.501810223,0
1.222551656,0.267585459,0.117230195,0.566109323,-0.020818282,-0.394943634,0.009795099,-0.042292214,0.057841852,-0.329056703,-0.172681886,0.182859497,0.23511472,-0.271831349,1.377119485,0.293776301,0.144545803,-0.624665684,-0.423540876,-0.086356527,-0.279059579,-0.789050895,0.10755492,-0.326927758,0.18707031,0.145668972,-0.008849018,0.025119539,0
0.176147725,0.616898061,1.539216647,2.254218817,0.016826228,0.199012558,0.434416454,-0.155590779,0.196827815,0.25336579,-1.199082967,0.027354137,-0.300320245,-0.320227291,0.028794418,-1.625848925,0.829137317,-0.374480466,2.928304678,0.245189625,-0.438950178,-0.76950719,0.192804735,-0.009072174,-1.08409967,-0.773781799,0.147931618,0.011176358,0
1.082325727,-1.162686709,0.604427114,-0.708860073,-1.396799673,-0.271082909,-0.852590636,0.086812662,-0.630585779,0.721672033,0.991792405,-0.453549581,-0.618115663,0.023576231,0.42387254,1.769072086,-0.197523581,-0.453858095,0.784535827,0.341871975,0.229781797,0.17430558,-0.126425773,-0.003281573,0.19897323,-0.307527182,-0.007032699,0.036922881,0
1.186436986,-0.096377625,0.407724435,0.745126447,-0.435418124,-0.330066694,-0.087234229,-0.060724556,0.592077473,-0.220587787,-1.162206341,0.214851148,-0.116419597,-0.102041069,-0.073472738,-0.015268437,-0.185779533,-0.518449284,0.412519907,-0.034728222,-0.313066706,-0.827564364,-0.020535257,-0.126847761,0.388383054,0.210208897,-0.024505105,0.018001066,0
